기준일ID,시간대구분,행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20240825,0,11230570,15205.6634,642.2967,370.6187,443.1839,429.7966,392.6149,373.0721,589.6451,630.0891,673.3388,593.6697,612.6085,449.7074,278.6209,719.0321,628.1323,343.6343,465.4058,499.9728,455.6822,460.4862,647.6939,587.2089,683.8202,527.3863,547.7439,602.4099,463.26,1094.5333
20240825,0,11230600,24579.8213,1140.1025,465.1109,508.9124,502.7101,754.5802,791.9907,1163.6061,1137.6781,1165.7866,861.0257,778.3785,704.8532,477.6177,911.4601,1263.1295,486.7946,502.93,790.6455,902.6033,927.5893,1422.0768,1156.277,1075.8869,864.4489,922.7614,781.3604,544.7445,1574.7601
20240825,0,11230610,22191.4544,787.0362,396.1683,442.2983,414.0837,670.1074,699.9597,923.0132,846.3749,1021.9648,927.1135,883.6101,689.8333,530.6453,1060.3926,649.6597,351.662,484.0215,576.1196,665.0089,928.8886,1039.6097,943.6228,1023.4167,802.7051,1006.4303,863.9099,669.7719,1894.026
20240825,0,11230650,35690.329,1150.3098,496.9932,591.9675,849.3147,1408.3922,1481.6102,1878.197,1892.1815,1788.1089,1245.4921,1302.5282,1057.0395,786.218,1479.4769,1096.2305,508.2318,702.2749,1219.4059,1527.2031,1508.0329,1913.1316,1692.3607,1509.6075,1217.8395,1198.1048,1150.6842,888.022,2151.3719
20240825,0,11230660,28125.4914,1334.6329,629.2825,661.505,766.3282,836.9729,822.2003,1181.7933,1392.8923,1338.6809,1129.8873,1003.0961,697.7938,554.1107,1110.7875,1373.8313,611.029,664.9663,835.8687,954.2818,953.5208,1412.1228,1387.3879,1240.4322,1049.1919,984.464,732.7197,601.4786,1864.2324
20240825,0,11230705,17389.0905,352.5041,198.5513,347.4724,556.0772,668.5193,539.3242,699.9826,538.5041,698.7909,627.1562,682.1558,721.4581,490.7623,1146.0496,311.8279,161.6687,363.5227,801.0753,654.9878,539.0268,551.9239,607.454,549.1297,650.3986,739.777,658.2448,643.1981,1889.5472
20240825,0,11230710,15746.1018,384.6752,188.0364,465.8002,1403.3956,1012.3991,582.0168,392.6899,417.0327,431.004,394.2547,366.0612,281.1366,226.311,536.88,372.9084,171.1712,499.0785,2295.9023,1114.1316,466.3999,491.7491,406.0568,453.9124,356.9008,345.6202,380.1022,317.7595,992.716
20240825,0,11230720,15822.0283,253.8703,140.8567,371.4416,1179.3307,924.0472,543.329,629.877,414.9577,488.974,490.3892,513.781,390.4049,242.1933,534.3878,351.9524,182.1729,444.4468,1902.7329,1081.3511,611.6446,555.7872,383.1749,507.2045,503.0311,517.7619,363.9543,300.7897,998.1817
20240825,0,11230730,19099.3504,463.593,254.843,619.6657,1198.7786,1043.1827,566.5871,646.0478,612.8672,616.5155,683.3931,582.2106,432.3223,344.1198,831.3643,513.2746,312.1841,674.5054,1619.9201,989.9694,708.0571,595.4996,533.2897,743.0403,634.5036,643.0659,526.5036,459.7776,1250.2679
20240825,0,11230740,20345.7516,218.8865,139.6554,694.892,2058.2887,1564.967,626.4258,592.3391,532.5753,626.8066,557.3375,600.1048,396.5475,321.2097,650.9798,312.0705,179.4528,724.7951,3181.3974,1420.6475,597.4649,495.3613,406.6818,574.3877,553.3763,477.8073,405.2335,354.6628,1081.395
20240825,0,11230750,15788.2682,577.376,348.7724,535.6581,465.9702,436.9558,300.5467,493.9787,675.453,754.3137,669.6733,609.5597,457.3915,320.183,824.1648,536.1323,326.5712,453.1583,660.704,538.9582,472.3708,616.888,684.0918,634.6085,621.6851,590.7322,455.1911,421.5246,1305.6564
20240825,0,11260520,21470.3309,781.8308,389.2009,459.1758,531.3689,669.7399,675.1722,835.6286,873.646,1044.185,793.0825,1045.6188,766.3529,518.1197,939.9247,644.4899,354.2067,518.8493,660.3511,801.3997,822.4862,884.5241,736.7714,794.0435,822.2774,1041.9234,841.7122,584.1928,1640.0562
20240825,0,11260540,16983.28,636.2019,322.0395,298.0337,390.2392,543.0283,548.9348,734.7179,731.0712,760.8033,611.8011,620.7497,518.4496,469.54,879.7719,523.1966,245.8296,358.7873,462.7779,595.7752,576.0427,861.3743,635.5882,688.9967,611.7659,767.6266,606.0537,501.2894,1482.7928
20240825,0,11260550,12459.9966,339.9183,189.0798,288.5306,243.5114,375.5804,447.3175,543.2688,576.0885,491.4474,544.0856,518.3193,449.053,317.1505,555.5083,494.4502,215.9671,263.9687,291.4728,407.8786,486.269,655.9707,515.9684,415.9134,514.8816,596.732,480.934,361.2089,879.5208
20240825,0,11260565,29552.3236,614.5118,311.238,606.4829,798.9175,1201.9312,1226.1928,1409.7255,1145.193,1093.2364,1134.4507,1459.3679,964.5193,646.8925,1318.7125,667.81,330.336,520.3329,966.1925,1297.0905,1404.6962,1327.7138,1015.1063,1103.1872,1285.0911,1479.9229,1178.9592,872.5922,2171.9221
20240825,0,11260570,17139.7553,649.1779,296.2631,307.1649,376.8712,533.5494,560.5435,720.4354,658.4869,735.8554,615.5689,700.1632,613.3465,468.7914,868.994,550.0687,246.4376,263.7155,537.4864,616.446,674.0158,710.1496,600.6671,660.8842,694.0082,816.0818,764.0525,476.906,1423.6237
20240825,0,11260575,21728.4292,460.8028,256.4146,397.5503,727.3142,840.9694,882.3902,969.2717,875.6014,1017.5689,780.1675,977.719,663.9931,502.4739,1176.5911,488.8714,251.9252,418.0394,810.9852,857.6026,839.4486,970.1176,759.1538,899.2585,783.9298,944.9233,829.1029,653.0415,1693.2029
20240825,0,11260580,15863.1425,629.9342,323.7823,376.0542,428.9453,405.8809,539.0175,662.5492,716.8781,585.3033,524.742,596.8362,591.2578,362.2492,706.2097,391.1158,206.2171,427.6055,493.119,610.8838,612.7152,733.8938,625.9512,557.8242,661.4224,812.6359,715.724,452.0979,1112.2969
20240825,0,11260590,25345.8296,561.6435,237.6181,438.0321,965.3258,1761.8248,1488.0034,1363.1416,902.2341,912.8338,850.8164,933.1279,741.3195,449.4328,730.2149,435.3386,174.9126,334.2762,1233.032,1911.0839,1654.6746,1383.0218,858.9045,788.624,756.8971,874.4209,718.8657,490.9064,1395.3032
20240825,0,11260600,17879.4868,793.1165,315.1768,402.6628,412.7701,550.9985,653.9997,786.5089,664.634,728.9517,553.7697,697.4632,557.3384,430.7915,918.3801,702.7376,301.8113,418.9676,459.9544,580.1493,747.0009,721.9903,589.6868,614.2692,653.3385,842.6067,731.868,589.3315,1459.213
20240825,0,11260610,25093.9551,847.4272,381.4591,489.2537,660.1141,897.7904,876.3016,1068.0755,954.7513,968.7218,956.5456,1321.8527,1012.5055,711.5588,1308.2332,708.2906,289.3013,386.683,819.2939,961.8229,892.2404,933.3051,791.3919,901.1893,928.8835,1114.9422,1123.466,815.5859,1972.9675
20240825,0,11260620,26940.6196,1019.3551,546.4307,683.4011,613.3199,870.1509,921.5393,1035.6098,1055.5027,1103.6206,1031.586,935.0857,749.7659,563.9503,1342.6836,915.2169,481.9597,606.4356,957.4387,1043.1765,976.0664,1150.036,904.9032,1159.2407,1066.1453,1123.0309,1074.7538,809.5541,2200.6564
20240825,0,11260630,17923.6924,583.8669,277.3765,333.053,476.3918,585.876,681.2406,804.3705,749.1841,659.0362,705.6041,760.9327,598.5861,397.237,832.8885,489.9589,233.3491,345.9441,735.9448,758.28,690.2742,740.6685,669.7638,745.0527,735.0816,809.8555,669.3042,521.8418,1332.7282
20240825,0,11260655,41960.5551,1442.1829,733.4162,773.2054,917.2354,1371.5014,1482.2871,2096.1848,1789.5591,1830.0143,1598.5609,1420.2115,1309.6392,1035.5877,1919.5053,1489.3716,751.0093,919.0967,1198.0733,1502.4982,1698.8951,2152.1291,1955.9975,1694.5489,1480.9992,1681.3817,1603.6327,1192.878,2920.9523
20240825,0,11260660,12552.2417,310.4369,159.113,277.6606,318.3182,372.4984,435.4013,491.4196,455.838,516.6326,520.7406,587.2377,509.0363,397.5286,683.3267,231.0938,154.8149,215.2479,367.7294,445.8353,424.8531,508.0743,428.9031,441.626,568.0132,644.878,578.5419,411.4835,1095.9573
20240825,0,11260680,34023.0782,2000.106,822.6895,939.0601,778.1512,970.8776,933.1153,1186.3432,1184.1543,1346.6258,1159.962,1264.4921,1047.8838,741.7232,1476.5906,1866.096,760.7681,946.5387,871.1888,1003.002,1215.6146,1352.968,1328.8701,1369.6317,1315.6364,1442.0123,1309.1003,954.8482,2435.0287
20240825,0,11260690,16307.5895,570.7685,332.4859,510.7837,350.8267,389.3624,497.9688,625.7862,584.9636,543.0333,651.3123,641.9778,599.5035,450.4461,954.0224,499.4446,281.954,394.3587,417.0583,434.5081,533.1705,675.8656,615.5715,718.7108,650.7796,849.9547,659.3376,546.9825,1326.6516
20240825,0,11290525,19300.3308,575.9287,364.8303,483.4792,610.8781,654.6286,681.5995,781.9643,754.1737,693.1765,711.8854,666.6958,608.7697,429.9009,824.1519,484.1824,295.0928,538.1482,752.8504,795.236,737.5926,783.946,837.5023,853.1612,893.9652,891.2165,732.4876,496.7577,1366.1285
20240825,0,11290555,23674.7221,664.2294,430.7251,655.0574,1070.6095,1043.6501,776.7951,857.016,908.3819,1036.5956,951.2899,822.9374,557.7738,394.1035,812.9924,490.0836,305.3288,730.2362,1623.038,1276.3724,870.0598,1080.2509,940.0586,931.7839,978.3838,863.6321,723.2731,441.7902,1438.273
20240825,0,11290575,21298.297,414.0131,248.6164,537.1153,1165.7489,1266.8711,861.3219,811.6456,653.5559,641.4489,692.1204,636.6376,426.6917,243.4076,643.1288,403.2204,256.0296,759.6934,2523.4669,1614.7826,840.3653,812.4926,727.8113,769.9788,771.0139,622.5192,447.593,349.1901,1157.8169
20240825,0,11290580,13443.5096,315.1307,216.9083,358.0764,305.1826,329.2495,302.1248,483.7512,483.2103,530.073,553.7675,550.0202,400.2157,365.4743,825.5443,326.4381,224.6447,374.7546,542.86,379.2882,372.2525,584.4798,466.7434,527.0536,599.7281,627.0419,597.5848,413.6801,1388.2303
20240825,0,11290590,17093.2938,727.5165,412.6885,552.0271,446.6233,426.1532,425.1061,588.5537,633.5672,789.9434,710.6222,622.7639,519.9203,318.6456,674.0934,661.1695,411.8844,535.686,604.1193,470.6349,470.1646,658.7037,791.8164,913.8627,853.6466,735.4045,604.9013,423.3388,1109.7371
20240825,0,11290600,18336.7476,182.4917,136.2439,595.3001,2144.3057,1660.8471,651.7874,476.66,493.2418,462.818,545.4374,503.7961,326.5304,263.9825,571.5858,275.0655,152.7055,594.5913,2323.9225,1180.1246,589.0019,588.4724,403.2504,486.9286,531.8249,434.5524,397.664,365.1177,998.4968
20240825,0,11290610,15510.2145,533.4069,202.2312,270.4685,520.5085,680.1579,537.927,574.1434,611.8541,647.958,588.2702,542.0923,451.9908,347.276,566.3444,447.6446,198.5138,299.5554,756.4525,721.8931,626.1824,735.7391,589.372,661.0058,554.0421,696.5106,561.1472,369.1695,1218.3572
20240825,0,11290620,14763.6536,714.0061,390.8527,391.6368,399.2414,330.5783,339.4724,454.3951,611.1491,704.6425,543.0599,542.4885,373.8671,249.101,715.7129,696.9979,397.7686,482.2325,471.8053,341.0089,439.603,571.8756,676.0553,736.8454,671.5845,603.3322,488.5297,325.3364,1100.4732
20240825,0,11290630,22932.7138,871.7071,456.7784,684.6251,748.7219,635.7519,605.1996,879.6673,828.6413,891.9312,911.6446,786.2839,683.739,530.1046,1091.3075,1083.8411,471.6393,614.7555,810.3006,749.8408,712.4282,1086.4208,923.9515,991.8184,865.2797,1024.1754,822.917,664.2168,1505.0254
20240825,0,11290640,13629.2232,316.8,163.4656,425.1871,1221.041,839.6299,424.6179,459.9974,343.7575,440.0968,476.6716,448.7188,338.1453,273.6664,641.4183,271.6799,138.7717,406.6677,1261.3408,702.024,366.9722,364.2739,287.706,384.1064,424.3117,460.5825,399.3868,334.7934,1013.3924
20240825,0,11290650,19279.3576,792.4952,415.7026,476.7646,548.8341,510.9122,418.6707,638.889,751.4003,769.7284,795.8805,696.9038,544.1351,398.3121,1031.6368,620.475,331.0366,570.1981,808.3556,539.7095,534.0208,815.1554,855.5252,814.6556,859.0584,793.4682,727.7873,584.5521,1635.0927
20240825,0,11290660,39938.1394,3070.4973,1556.8338,1502.4277,888.438,744.3262,679.3977,1115.6862,1663.8175,2120.2449,1649.6099,1209.3423,729.7832,558.6549,1117.6419,2669.4478,1433.2991,1543.3289,1133.5394,731.271,894.3118,1549.2179,2029.9008,2458.2974,1681.7272,1198.6713,1090.7397,769.3736,2148.3128
20240825,0,11290685,19927.6981,1056.5997,597.2967,542.7694,443.1078,520.1217,383.5835,724.925,883.4826,976.4578,792.4734,696.7512,490.8507,358.8689,839.3731,817.5648,453.7687,568.9098,638.831,552.5903,570.0412,879.989,935.4446,1188.0459,851.76,715.0158,582.8683,444.5752,1421.6322
20240825,0,11290705,39824.8751,1550.0212,971.3249,1246.6533,1561.625,1477.3437,1092.2627,1412.8566,1426.2006,1659.5115,1559.963,1421.4633,1140.3301,754.3132,1638.929,1540.598,824.4532,1050.9037,1982.9323,1527.5895,1088.0032,1360.448,1492.9679,1758.9505,1604.7628,1582.0811,1186.4074,1017.3948,2894.5833
20240825,0,11290715,27979.0101,1236.9918,650.2711,853.5436,748.0074,731.3776,722.2985,1121.9814,1136.6612,1227.7823,1126.436,960.0111,731.2122,556.7042,1082.6798,1085.3384,590.8884,891.723,1100.5776,825.7368,880.4124,1215.7138,1247.0422,1260.6937,1246.6962,1032.6592,912.1063,728.2561,2075.2084
20240825,0,11290725,20756.5301,805.1976,391.633,589.0307,668.457,739.9333,692.7327,833.4906,632.6763,793.9712,736.7758,781.1672,549.1999,434.1108,999.2551,529.372,275.7618,606.5821,1225.2656,899.6123,731.6341,755.4967,694.2241,854.4683,696.6194,779.8186,692.158,560.3988,1807.4847
20240825,0,11290760,22936.1039,818.8103,554.7681,609.4641,561.0692,669.0221,627.9383,836.5731,773.3452,1097.7265,900.9614,883.0629,749.9342,513.88,1005.0485,870.3032,528.2951,580.2033,747.6256,748.2928,771.3901,971.8142,937.608,972.8191,947.5822,1050.31,828.7961,673.1437,1706.3154
20240825,0,11290770,11829.9394,251.0663,175.0653,264.3802,329.4635,412.7963,401.8111,471.7205,385.5669,474.6706,409.4804,432.0446,332.118,260.2863,692.7527,286.848,188.1479,272.5676,436.5921,425.0326,419.6098,397.0466,386.6518,557.608,501.1004,529.0502,445.1814,399.4595,1291.8227
20240825,0,11290780,8174.6061,291.2807,182.2407,237.8789,218.5186,214.9323,217.4373,358.5498,363.1237,350.3072,317.0718,266.1983,229.5044,171.1892,397.4064,345.9776,212.5405,175.9248,320.8438,278.4133,249.3606,367.9694,343.3684,294.4858,359.9118,290.3812,281.3208,254.503,583.9659
20240825,0,11290810,27898.0872,866.6756,440.7894,730.4413,819.5437,1053.7693,991.5293,1007.6962,1027.7949,1168.3003,1124.4204,1162.8296,921.9358,668.8134,1230.5165,775.8305,346.7572,544.649,1219.1811,1111.0048,1044.5087,1109.7997,946.7379,1058.0249,1081.0381,1115.6602,995.8013,876.9223,2457.1154
20240825,0,11305534,24698.8548,863.5732,491.7455,602.1758,701.5733,762.8099,700.2275,807.4225,898.1169,1018.7043,1041.8757,1088.5531,736.0597,622.4345,1393.0348,627.5788,345.8232,717.6556,877.3888,752.9381,723.2398,816.8845,855.8834,1097.8974,1023.9619,1072.9331,993.5499,818.696,2246.1171
20240825,0,11305535,20933.1397,389.295,261.1297,386.5238,708.1582,893.6084,756.8143,778.2798,720.0168,753.3999,781.7407,935.1214,763.4056,534.4348,1185.4149,298.8773,163.1242,403.159,1219.2732,1110.1686,666.8823,652.355,671.8699,628.1537,820.4183,903.254,850.3307,687.1029,2010.8272
20240825,0,11305545,33781.0076,1089.3505,582.4377,647.6445,1079.495,1169.411,1018.6526,1295.5797,1184.9174,1381.5152,1403.2687,1349.4018,1008.5624,825.1781,1788.6695,794.5781,483.1113,862.3738,1339.686,1223.9313,1092.159,1339.4253,1217.7811,1465.73,1427.0194,1425.2889,1352.8326,1010.2505,2922.756
20240825,0,11305555,26195.1458,1004.1654,555.1674,669.9671,735.3798,707.0209,682.523,970.4681,843.0949,1096.4211,1080.4065,1120.3253,916.9166,656.1699,1468.5944,865.0624,451.6705,530.8306,837.8899,679.497,656.0496,1037.664,968.4942,1062.9018,1089.6308,1330.4087,994.2252,771.6811,2412.521
20240825,0,11305575,21999.9372,1223.1808,684.4579,679.4032,479.7205,350.7947,406.4942,730.7159,908.3463,1078.2628,929.2791,778.0716,516.859,330.7926,971.8497,1248.7432,716.7704,839.7475,547.2023,414.5779,506.1999,902.9677,978.2069,1215.6737,1080.3117,818.7606,593.7356,511.1226,1557.6896
20240825,0,11305590,18154.4614,357.8125,224.7412,368.5641,828.1199,850.5053,674.4108,739.3508,757.7227,776.3718,772.0351,730.2743,519.6357,413.8377,825.2544,399.0821,219.1545,325.7477,1137.2665,861.166,604.4918,629.4786,513.7416,692.946,681.3738,755.4411,606.2686,476.8021,1412.8659
20240825,0,11305600,12580.8874,386.7357,226.7328,326.1978,288.9933,413.909,304.4809,367.8418,389.4681,551.6221,468.9933,524.579,467.6342,327.768,866.6357,326.1943,192.5895,194.1789,408.3316,415.2191,378.5852,412.4219,371.6165,553.9897,509.5046,530.3497,598.1323,426.693,1351.4903
20240825,0,11305606,16339.0065,616.7484,329.6904,402.3043,396.7865,355.6997,403.1543,506.1859,514.3917,646.4084,702.8578,611.5674,528.3289,397.2848,955.345,476.0711,286.7155,340.2905,432.8107,437.9198,470.5663,601.7118,524.1145,715.8914,772.7095,692.1066,679.8223,503.7547,2037.7683
20240825,0,11305610,18181.8368,442.0235,261.8887,403.9847,491.4232,720.2224,662.8561,672.5898,637.726,773.3445,672.8903,811.1659,683.7513,396.0672,987.5524,436.7779,235.3976,414.8329,692.7968,741.0948,655.5894,578.1604,600.5619,696.426,693.2745,849.2869,771.2922,552.1207,1646.7393
20240825,0,11305620,18177.2692,530.9367,281.6598,418.4246,478.5491,560.688,495.2338,661.3456,618.9612,680.1715,844.6096,789.8685,569.5424,424.2883,1014.039,520.4435,255.5328,338.1159,653.4728,575.4273,548.626,615.9204,566.7972,803.7926,804.3653,799.9418,822.1995,611.3392,1892.976
20240825,0,11305630,27041.2201,427.4346,218.3137,428.3715,1434.8147,1739.1235,1387.2436,1148.9804,1027.5801,1164.4664,937.0311,1032.0507,791.0357,562.992,1012.3845,481.1552,214.0371,462.1722,1782.3483,1562.4097,1024.1667,877.3138,901.1879,933.8382,954.7116,1085.1952,944.1927,658.5094,1848.1605
20240825,0,11305645,18829.5988,592.8411,296.4205,329.1725,487.8211,532.0574,557.1777,666.184,704.6896,705.9455,813.2383,728.1559,627.2002,484.753,1018.1129,574.1253,277.223,469.9462,938.6458,632.1049,537.3905,666.7322,681.3454,777.3494,784.0056,854.5108,775.9244,596.6792,1719.8456
20240825,0,11305660,28451.8195,1150.9868,542.3326,671.7033,633.79,854.7026,740.449,1102.6097,1045.204,1137.2385,939.7033,1105.285,828.3628,705.4175,1641.976,900.7502,506.1617,580.473,890.0824,989.8216,847.5512,968.8588,997.664,1167.4055,1117.5578,1275.9801,1235.0892,1006.1907,2868.4736
20240825,0,11320511,18682.4658,592.9918,355.6834,492.1749,512.0796,653.5452,591.5965,704.7652,633.3047,725.5736,839.8452,682.0509,630.0684,454.3319,945.2796,601.9478,355.6961,462.3137,592.4098,635.1825,586.7544,818.0037,596.8241,936.1144,726.423,840.4974,707.5023,609.3883,1400.118
20240825,0,11320512,39441.6506,1452.8288,731.7416,840.4101,1098.4716,1386.7897,1325.2066,1524.4488,1461.1135,1528.7036,1426.8915,1440.9786,1232.6471,920.8427,1995.3938,1129.1731,588.3014,819.5474,1547.4136,1538.9892,1529.2941,1688.1518,1482.1691,1629.3086,1660.6182,1758.3234,1558.5959,1190.2629,2955.0331
20240825,0,11320513,9647.1506,362.4369,202.0732,221.2153,220.3977,287.366,272.7897,291.5443,298.4038,510.1978,404.6194,454.6671,320.6517,258.7047,445.6851,308.6525,151.335,208.0462,277.8857,267.0353,257.5935,258.0614,341.8136,352.8681,401.7157,500.2187,455.465,350.4797,965.2275
20240825,0,11320514,29563.6,876.5633,564.6432,998.8802,720.5321,883.1989,827.2361,1114.893,1103.3943,1088.5686,1151.5958,1238.1926,923.655,717.0059,1484.3809,961.5938,583.9765,816.1526,1053.1961,909.029,958.8323,1224.3802,1078.4391,1353.7723,1367.0124,1402.5515,1115.749,881.7056,2164.4692
20240825,0,11320515,16929.8051,606.1479,290.5793,431.6707,486.0887,516.6882,520.013,665.0974,690.5501,615.172,559.2972,667.0801,518.5794,431.0576,814.3737,549.8073,269.6615,464.2895,546.1477,583.4989,629.1061,723.6324,552.9801,660.0616,721.4632,859.9642,678.3667,527.3567,1351.0736
20240825,0,11320521,17100.3772,572.6733,311.4878,321.0898,353.8398,532.0897,485.5657,524.2881,551.3456,747.1018,784.1647,737.0493,668.3503,547.4877,1340.5331,363.5881,168.5065,188.4437,332.3279,522.6027,499.5804,444.3609,524.7275,561.4856,728.2971,753.5178,747.4353,654.2876,2134.1496
20240825,0,11320522,19665.4085,797.8368,348.5767,415.5592,397.8896,447.415,496.952,755.0584,667.0592,826.7302,698.0996,755.6798,802.7638,581.1557,1284.7687,695.7872,291.4156,381.8716,475.52,557.2065,510.9369,679.6116,631.92,823.6579,779.3723,858.1703,909.0206,734.7787,2060.5934
20240825,0,11320660,18135.842,615.75,358.2546,475.5576,475.6291,526.3439,417.9904,585.9727,572.6801,747.5327,715.4081,690.1482,571.1346,500.728,1006.6021,435.416,297.4053,545.9182,984.4755,592.2704,528.563,718.1091,485.9021,757.6519,761.2601,752.1243,753.1735,576.7473,1687.0925
20240825,0,11320670,19165.8033,590.6783,303.9888,472.9707,553.0756,547.8971,680.5151,830.8922,700.98,717.6304,724.116,676.2608,595.6382,505.852,998.7606,482.9984,302.392,483.5899,581.7542,654.6288,653.3469,716.6216,704.1696,745.6408,757.2382,955.4422,784.2857,698.2827,1746.1569
20240825,0,11320680,16294.7381,392.2521,205.7111,332.1928,409.3115,612.5235,602.6348,694.3193,576.1574,655.8342,618.8654,676.2652,538.8321,413.8903,714.9927,636.6995,310.089,425.0823,604.9766,687.7128,600.4941,577.6412,548.3081,633.8727,636.1869,732.8938,628.4544,489.0711,1339.473
20240825,0,11320681,11848.0009,447.139,299.1033,293.1499,246.7669,292.7123,267.0752,298.5503,434.332,523.6757,380.6595,424.9673,384.2577,373.7678,623.0086,283.9869,215.3127,363.7236,331.1083,307.2273,335.8223,537.7044,452.8847,514.1734,529.8202,665.2174,582.2797,435.113,1004.4607
20240825,0,11320690,21535.1397,577.8305,332.6907,534.6177,625.2272,707.3519,638.597,778.1808,741.124,861.6691,899.3245,1022.2637,753.707,599.6703,1260.7664,637.5333,349.2685,428.331,623.6552,767.1739,614.2467,702.4181,774.5618,795.9923,940.2647,1029.4574,892.3424,670.7926,1976.0805
